,Actors,BoxOffice,Country,Director,Genre,Label,Language,Runtime,Title,Unnamed: 0,Writer,Year
1881,"Michelle Nolden, Alex Ferris, Arliss Howard, Eric Bana",63387284.0,USA,Robert Schwentke,Drama,0,English,107.0,The Time Traveler's Wife,2054.0,"Bruce Joel Rubin (screenplay), Audrey Niffenegger (novel)",2009.0
1882,"Patrick Stewart, Carla Gugino, Matthew Lillard, Jaime Tirelli",30469.0,USA,Stephen Belber,Comedy,1,English,92.0,Match,2055.0,Stephen Belber,2014.0
1883,"Danny Bage, Dylan Moran, Hannah Bourne, Michael Urie",542.0,UK,Sheree Folkson,Comedy,1,English,89.0,The Decoy Bride,2056.0,"Neil Jaworski, Sally Phillips (story), Sally Phillips",2011.0
1884,"Sylvester Stallone, Sung Kang, Sarah Shahi, Adewale Akinnuoye-Agbaje",9500000.0,USA,Walter Hill,Action,0,English,92.0,Bullet to the Head,2057.0,"Alessandro Camon (screenplay by), Alexis Nolent (based on the graphic novel ""Du plomb dans la tete"" written by), Colin Wilson (based on the graphic novel ""Du plomb dans la tete"" illustrated by)",2012.0
1885,"Soledad Villamil, Ricardo Darin, Carla Quevedo, Pablo Rago",6390014.0,Argentina,Juan Jose Campanella,Drama,0,Spanish,129.0,The Secret in Their Eyes,2058.0,"Eduardo Sacheri (screenplay), Juan Jose Campanella (screenplay), Eduardo Sacheri (novel)",2009.0
1886,"Simon Bird, James Buckley, Blake Harrison, Joe Thomas",14299071.0,UK,"Damon Beesley, Iain Morris",Comedy,0,English,96.0,The Inbetweeners 2,2059.0,"Damon Beesley, Iain Morris",2014.0
1887,"Kevin Hart, Halle Berry, Don Cheadle, Ed Helms",23564630.0,USA,"Leslie Small, Tim Story",Documentary,0,English,96.0,Kevin Hart: What Now?,2060.0,"Kevin Hart, Joey Wells, Harry Ratchford, Kevin Hart (""Casino"" segment story by), Brian Buccellato (""Casino"" segment written by)",2016.0
1888,"Sibel Kekilli, Nizam Schiller, Derya Alabora, Settar Tanriogen",16218.0,Germany,Feo Aladag,Drama,1,German,119.0,When We Leave,2061.0,Feo Aladag,2010.0
1889,"Hye-ja Kim, Won Bin, Goo Jin, Je-mun Yun",500000.0,South Korea,Joon-ho Bong,Crime,1,Korean,129.0,Mother,2062.0,"Joon-ho Bong (story), Eun-kyo Park (screenplay), Joon-ho Bong (screenplay)",2009.0
1890,"Bruce Willis, Radha Mitchell, Rosamund Pike, Boris Kodjoe",38542418.0,USA,Jonathan Mostow,Action,0,English,89.0,Surrogates,2063.0,"Michael Ferris (screenplay), John Brancato (screenplay), Robert Venditti (graphic novel), Brett Weldele (graphic novel)",2009.0
1891,"Kseniya Rappoport, Filippo Timi, Antonia Truppo, Gaetano Bruno",1400000.0,Italy,Giuseppe Capotondi,Crime,1,Italian,95.0,The Double Hour,2065.0,"Alessandro Fabbri, Ludovica Rampoldi, Stefano Sardo",2009.0
1892,"Brad Pitt, Jonah Hill, Philip Seymour Hoffman, Robin Wright",75605492.0,USA,Bennett Miller,Biography,0,English,133.0,Moneyball,2066.0,"Steven Zaillian (screenplay), Aaron Sorkin (screenplay), Stan Chervin (story), Michael Lewis (book)",2011.0
1893,"Anthony Chau-Sang Wong, Gillian Chung, Jordan Chan, Eric Tsang",27201.0,Hong Kong,Herman Yau,Action,1,Cantonese,100.0,Ip Man: The Final Fight,2067.0,Erica Lee (screenplay),2013.0
1894,"Rajkummar Rao, Sushant Singh Rajput, Amit Sadh, Amrita Puri",1122527.0,India,Abhishek Kapoor,Drama,1,Hindi,120.0,Kai po che!,2068.0,"Chetan Bhagat (novel), Abhishek Kapoor (adaptation), Supratik Sen (adaptation), Chetan Bhagat (adaptation), Pubali Chaudhuri (adaptation)",2013.0
1895,"Aamir Khan, Madhavan, Sharman Joshi, Kareena Kapoor",6500000.0,India,Rajkumar Hirani,Comedy,0,Hindi,170.0,3 Idiots,2069.0,"Rajkumar Hirani (screenplay), Abhijat Joshi (screenplay), Vidhu Vinod Chopra (screenplay associate), Abhijat Joshi (story), Chetan Bhagat (novel)",2009.0
1896,"Sean Maguire, Carmen Electra, Ken Davitian, Kevin Sorbo",38200000.0,USA,"Jason Friedberg, Aaron Seltzer",Comedy,0,English,86.0,Meet the Spartans,2070.0,"Jason Friedberg, Aaron Seltzer",2008.0
1897,"Jung-woo Ha, Tae-Hyun Cha, Ji-Hoon Ju, Hyang-gi Kim",1118190.0,South Korea,Yong-hwa Kim,Action,1,Korean,139.0,Along with the Gods: The Two Worlds,2071.0,"Ho-min Ju (story), Yong-hwa Kim",2017.0
1898,"Larry the Cable Guy, Owen Wilson, Michael Caine, Emily Mortimer",191450875.0,USA,"John Lasseter, Brad Lewis(co-director)",Animation,0,English,106.0,Cars 2,2072.0,"John Lasseter (original story by), Brad Lewis (original story by), Dan Fogelman (original story by), Ben Queen (screenplay by)",2011.0
1899,"Jesuthasan Antonythasan, Kalieaswari Srinivasan, Claudine Vinasithamby, Vincent Rottiers",247597.0,France,Jacques Audiard,Crime,1,Tamil,115.0,Dheepan,2073.0,"Jacques Audiard (dialogue), Jacques Audiard (screenplay), Thomas Bidegain (dialogue), Thomas Bidegain (screenplay), Noe Debre (dialogue), Noe Debre (screenplay)",2015.0
1900,"Martin Sheen, Mischa Barton, Kal Penn, Tannishtha Chatterjee",12111.0,UK,Ravi Kumar,Drama,1,English,96.0,Bhopal: A Prayer for Rain,2074.0,"Ravi Kumar, David Brooks, Ravi Kumar",2014.0
1901,"Charles Eames, Ray Eames, James Franco, Jeannine Oppewall",147591.0,USA,"Jason Cohn, Bill Jersey",Documentary,1,English,85.0,Eames: The Architect & The Painter,2075.0,Jason Cohn (narration written by),2011.0
1902,"Morris Chestnut, Taraji P. Henson, Maeve Quinlan, Kevin Hart",10572742.0,USA,Bill Duke,Drama,0,English,99.0,Not Easily Broken,2076.0,"Brian Bird (screenplay), T.D. Jakes (novel)",2009.0
1903,"Maria Heiskanen, Mikael Persbrandt, Jesper Christensen, Callin Ohrvall",1500000.0,Sweden,Jan Troell,Biography,1,Swedish,131.0,Everlasting Moments,2078.0,"Niklas Radstrom (screenplay), Jan Troell (story), Agneta Ulfsater-Troell (story), Maja Oman (memoirs)",2008.0
1904,"Eddie Murphy, Elizabeth Banks, Gabrielle Union, Scott Caan",11644832.0,USA,Brian Robbins,Adventure,0,English,90.0,Meet Dave,2079.0,"Rob Greenberg, Bill Corbett",2008.0
1905,"Tom Cruise, Rosamund Pike, Richard Jenkins, David Oyelowo",80033643.0,USA,Christopher McQuarrie,Action,0,English,130.0,Jack Reacher,2080.0,"Lee Child (based on the book ""One Shot"" by), Christopher McQuarrie (written for the screen by)",2012.0
1906,"Johnny Depp, Isla Fisher, Abigail Breslin, Ned Beatty",123188232.0,USA,Gore Verbinski,Animation,0,English,107.0,Rango,2081.0,"John Logan, John Logan (story), Gore Verbinski (story), James Ward Byrkit (story)",2011.0
1907,"Alia Shawkat, Hugh Laurie, Oliver Platt, Allison Janney",261662.0,USA,Julian Farino,Comedy,1,English,90.0,The Oranges,2082.0,"Ian Helfer, Jay Reiss",2011.0
1908,"Pat Healy, Taylor Schilling, Alycia Delmore, Jim O'Heir",2583.0,USA,Pat Healy,Comedy,1,English,83.0,Take Me,2083.0,Mike Makowsky,2017.0
1909,"Shine Htet Zaw, Ko Yin Saw Ri, Ko Yin Than Maung, Ko Yin Maung Sein",8077.0,USA,Brian Perkins,Drama,1,Burmese,104.0,Golden Kingdom,2084.0,Brian Perkins (screenplay),2015.0
1910,"Jason Segel, Ed Helms, Susan Sarandon, Judy Greer",4244155.0,USA,"Jay Duplass, Mark Duplass",Comedy,1,English,83.0,"Jeff, Who Lives at Home",2085.0,"Jay Duplass, Mark Duplass",2011.0
1911,"Joel Murray, Tara Lynne Barr, Melinda Page Hamilton, Mackenzie Brooke Smith",77301.0,USA,Bobcat Goldthwait,Adventure,1,English,105.0,God Bless America,2086.0,Bobcat Goldthwait,2011.0
1912,"Shaun White, Travis Pastrana, Ricky Carmichael, Danny Way",837216.0,USA,Steven Lawrence,Documentary,1,English,92.0,X Games 3D: The Movie,2087.0,"Greg Jennings, Steven Lawrence",2009.0
1913,"Abhay Deol, Paresh Rawal, Neetu Chandra, Archana Puran Singh",61507.0,India,Dibakar Banerjee,Comedy,1,Hindi,125.0,Oye Lucky! Lucky Oye!,2088.0,"Dibakar Banerjee (screenplay), Urmi Juvekar (screenplay), Manu Rishi Chadha (dialogues)",2008.0
1914,"Judi Dench, Ali Fazal, Tim Pigott-Smith, Eddie Izzard",21667320.0,UK,Stephen Frears,Biography,0,English,111.0,Victoria & Abdul,2089.0,"Lee Hall (screenplay by), Shrabani Basu (based on the book by)",2017.0
1915,"Jake Andolina, Oriah Acima Andrews, Ken Arnold, Maria Bello",27600000.0,USA,John Singleton,Action,0,English,106.0,Abduction,2090.0,Shawn Christensen,2011.0
1916,"Teresa Clovicko, Audrey Copper, Katie Cotton, James Coyne",73002.0,USA,Dana Nachman,Documentary,1,English,87.0,Batkid Begins,2091.0,"John Crane (story consultant: Original Batkid Day Event footage), Kurt Kuenne, Dana Nachman",2015.0
1917,"Richard Nixon, Henry Kissinger, Stuart Herrington, Juan Valdez",408651.0,USA,Rory Kennedy,Documentary,1,English,98.0,Last Days in Vietnam,2092.0,"Mark Bailey, Keven McAlester",2014.0
1918,"Eric McCormack, Jenni Baird, Dan Lauria, Robert Patrick",43437.0,USA,R.W. Goodwin,Comedy,1,English,90.0,Alien Trespass,2093.0,"Steven P. Fisher (screenplay), James Swift (story), Steven P. Fisher (story)",2009.0
1919,"Diane Kruger, Djimon Hounsou, Benoit Magimel, Denis Menochet",10759.0,France,Stephane Rybojad,Action,1,French,109.0,Special Forces,2094.0,"Stephane Rybojad (adaptation), Michael Cooper (adaptation), Emmanuelle Collomp (collaboration), Stephane Rybojad",2011.0
1920,"Shirley Henderson, Michael Kenneth Williams, Roslyn Ruff, Allison Janney",278821.0,USA,Todd Solondz,Comedy,1,English,98.0,Life During Wartime,2095.0,Todd Solondz,2009.0
1921,"Ludivine Sagnier, Kristin Scott Thomas, Patrick Mille, Guillaume Marquet",538356.0,France,Alain Corneau,Crime,1,French,106.0,Love Crime,2096.0,"Alain Corneau (scenario,  adaptation and dialogue), Natalie Carter (scenario,  adaptation and dialogue)",2010.0
1922,"Chris Hemsworth, Natalie Portman, Tom Hiddleston, Anthony Hopkins",181015141.0,USA,Kenneth Branagh,Action,0,English,115.0,Thor,2097.0,"Ashley Miller (screenplay), Zack Stentz (screenplay), Don Payne (screenplay), J. Michael Straczynski (story), Mark Protosevich (story), Stan Lee (comic book), Larry Lieber (comic book), Jack Kirby (comic book)",2011.0
1923,"Hugh Jackman, Dakota Goyo, Evangeline Lilly, Anthony Mackie",85463309.0,USA,Shawn Levy,Action,0,English,127.0,Real Steel,2098.0,"John Gatins (screenplay), Dan Gilroy (story), Jeremy Leven (story), Richard Matheson (short story ""Steel"")",2011.0
1924,Tim Allen,28965459.0,Tanzania,"Alastair Fothergill, Mark Linfield",Documentary,0,English,78.0,Chimpanzee,2099.0,"Alastair Fothergill (original concept), Mark Linfield (original concept), Mark Linfield, Alastair Fothergill, Don Hahn",2012.0
1925,"Andy Serkis, Woody Harrelson, Steve Zahn, Karin Konoval",146872826.0,USA,Matt Reeves,Action,0,English,140.0,War for the Planet of the Apes,2100.0,"Mark Bomback, Matt Reeves, Rick Jaffa (based on characters created by), Amanda Silver (based on characters created by)",2017.0
1926,"Karl Urban, James Marsden, Wentworth Miller, Eric Stonestreet",4409157.0,Belgium,Erik Van Looy,Mystery,1,English,108.0,The Loft,2101.0,"Bart De Pauw (based upon the film written by), Wesley Strick (screenplay)",2014.0
1927,"Alycia Debnam-Carey, William Moseley, Connor Paolo, Brit Morgan",3758792.0,Germany,Simon Verhoeven,Horror,1,English,92.0,Friend Request,2102.0,"Matthew Ballen, Philip Koch, Simon Verhoeven",2016.0
1928,"Heather Sossaman, Matthew Bohrer, Courtney Halverson, Shelley Hennig",31354666.0,USA,Levan Gabriadze,Drama,0,English,83.0,Unfriended,2103.0,Nelson Greaves,2014.0
1929,"Matthew McConaughey, Kate Hudson, Donald Sutherland, Alexis Dziena",70158206.0,USA,Andy Tennant,Action,0,English,112.0,Fool's Gold,2104.0,"John Claflin (screenplay), Daniel Zelman (screenplay), Andy Tennant (screenplay), John Claflin (story), Daniel Zelman (story)",2008.0
1930,"Katie Featherston, Kathryn Newton, Matt Shively, Aiden Lovekamp",53921335.0,USA,"Henry Joost, Ariel Schulman",Horror,0,English,88.0,Paranormal Activity 4,2105.0,"Christopher Landon (screenplay), Chad Feehan (story), Oren Peli (film ""Paranormal Activity"")",2012.0
1931,"Jaden Smith, Will Smith, Sophie Okonedo, Zoe Kravitz",60522097.0,USA,M. Night Shyamalan,Action,0,English,100.0,After Earth,2106.0,"Gary Whitta (screenplay), M. Night Shyamalan (screenplay), Will Smith (story)",2013.0
1932,"Gunes Sensoy, Doga Zeynep Doguslu, Tugba Sunguroglu, Elit Iscan",560778.0,Turkey,Deniz Gamze Erguven,Drama,1,Turkish,97.0,Mustang,2107.0,"Deniz Gamze Erguven, Alice Winocour",2015.0
1933,"Magaly Solier, Susi Sanchez, Efrain Solis, Barbara Lazon",10376.0,Spain,Claudia Llosa,Drama,1,Spanish,94.0,The Milk of Sorrow,2108.0,Claudia Llosa,2009.0
1934,"Jean-Pierre Leaud, Patrick d'Assumcao, Marc Susini, Bernard Belin",43635.0,France,Albert Serra,Biography,1,Latin,115.0,The Death of Louis XIV,2109.0,"Thierry Lounas (scenario), Albert Serra (scenario)",2016.0
1935,"Cameron Diaz, Jason Segel, Rob Corddry, Ellie Kemper",34279302.0,USA,Jake Kasdan,Comedy,0,English,94.0,Sex Tape,2110.0,"Kate Angelo (screenplay), Jason Segel (screenplay), Nicholas Stoller (screenplay), Kate Angelo (story)",2014.0
1936,"Jahking Guillory, Christopher Jordan Wallace, Christopher Meyer, Kofi Siriboe",145368.0,USA,Justin Tipping,Adventure,1,English,80.0,Kicks,2111.0,"Joshua Beirne-Golden, Justin Tipping",2016.0
1937,"Gerard Butler, Jonny Weston, Elisabeth Shue, Abigail Spencer",5800000.0,USA,"Michael Apted, Curtis Hanson",Biography,1,English,116.0,Chasing Mavericks,2112.0,"Kario Salem (screenplay), Jim Meenaghan (story), Brandon Hooper (story)",2012.0
1938,"Miley Cyrus, Billy Ray Cyrus, Emily Osment, Jason Earles",79478344.0,USA,Peter Chelsom,Comedy,0,English,102.0,Hannah Montana: The Movie,2113.0,"Dan Berendsen, Michael Poryes (characters), Rich Correll (characters), Barry O'Brien (characters)",2009.0
1939,"Gael Garcia Bernal, Jeffrey Dean Morgan, Alondra Hidalgo, Diego Catano",1969105.0,Mexico,Jonas Cuaron,Drama,1,Spanish,88.0,Desierto,2114.0,"Jonas Cuaron, Mateo Garcia",2015.0
1940,"Patrick Wilson, Vera Farmiga, Madison Wolfe, Frances O'Connor",102461593.0,Canada,James Wan,Horror,0,English,134.0,The Conjuring 2,2115.0,"Chad Hayes (screenplay by), Carey W. Hayes (screenplay by), James Wan (screenplay by), David Leslie Johnson-McGoldrick (screenplay by), Chad Hayes (story by), Carey W. Hayes (story by), James Wan (story by), Chad Hayes (based on characters created by), Carey W. Hayes (based on characters created by)",2016.0
1941,"Katherine Heigl, Gerard Butler, Bree Turner, Eric Winter",88915214.0,USA,Robert Luketic,Comedy,0,English,96.0,The Ugly Truth,2116.0,"Nicole Eastman (screenplay), Karen McCullah (screenplay), Kirsten Smith (screenplay), Nicole Eastman (story)",2009.0
1942,"Hilary Alexander, Evita Arce, Kimberly Clever, Sharon Davis",67591.0,Sweden,Susan Glatzer,Documentary,1,English,88.0,Alive and Kicking,2117.0,"Susan Glatzer, Heidi Zimmerman (co writer)",2016.0
1943,"Paul Dano, Zoe Kazan, Chris Messina, Annette Bening",2535819.0,USA,"Jonathan Dayton, Valerie Faris",Comedy,1,English,104.0,Ruby Sparks,2118.0,Zoe Kazan,2012.0
1944,"Miles Teller, Skylar Astin, Justin Chon, Sarah Wright",25675765.0,USA,"Jon Lucas, Scott Moore",Comedy,0,English,93.0,21 & Over,2119.0,"Jon Lucas, Scott Moore",2013.0
1945,"Zohar Shtrauss, Ran Danker, Tinkerbell, Tzahi Grad",463914.0,Israel,Haim Tabakman,Drama,1,Hebrew,91.0,Eyes Wide Open,2120.0,Merav Doster (screenplay and story),2009.0
1946,"Will Arnett, Elizabeth Banks, Craig Berry, Alison Brie",244870202.0,Australia,"Phil Lord, Christopher Miller",Animation,0,English,100.0,The Lego Movie,2121.0,"Phil Lord (screenplay), Christopher Miller (screenplay), Dan Hageman (story), Kevin Hageman (story), Phil Lord (story), Christopher Miller (story), Ole Kirk Christiansen (based on LEGO Construction Toys created by), Godtfred Kirk Christiansen (based on LEGO Construction Toys created by), Jens Nygaard Knudsen (based on LEGO Construction Toys created by), Peter Laird (characters created by: Teenage Mutant Ninja Turtles), Kevin Eastman (characters created by: Teenage Mutant Ninja Turtles)",2014.0
1947,"John Abraham, Katrina Kaif, Neil Nitin Mukesh, Irrfan Khan",981866.0,India,Kabir Khan,Crime,1,Hindi,153.0,New York,2122.0,"Aditya Chopra (story), Sandeep Srivastava (dialogue), Sandeep Srivastava (screenplay)",2009.0
1948,"Saoirse Ronan, Alexis Bledel, James Gandolfini, Marianne Jean-Baptiste",9982.0,USA,Geoffrey Fletcher,Action,1,English,88.0,Violet & Daisy,2123.0,Geoffrey Fletcher,2011.0
1949,"Denzel Washington, Viola Davis, Stephen McKinley Henderson, Jovan Adepo",57642961.0,USA,Denzel Washington,Drama,0,English,139.0,Fences,2124.0,"August Wilson (screenplay by), August Wilson (based upon his play ""Fences"")",2016.0
1950,"Marcia Gay Harden, Leonor Watling, Joseph Kell, Daniela Saioni",9222.0,UK,Joan Carr-Wiggin,Comedy,1,English,115.0,If I Were You,2125.0,Joan Carr-Wiggin,2012.0
1951,"Greta Gerwig, Carrie MacLemore, Megalyn Echikunwoke, Analeigh Tipton",1007535.0,USA,Whit Stillman,Comedy,1,English,99.0,Damsels in Distress,2126.0,Whit Stillman (screenplay),2011.0
1952,"Phil Vischer, Mike Nawrocki, Cam Clarke, Laura Gerow",12701880.0,USA,Mike Nawrocki,Animation,0,English,85.0,The Pirates Who Don't Do Anything: A VeggieTales Movie,2127.0,Phil Vischer,2008.0
1953,"Michael Pena, Dax Shepard, Vincent D'Onofrio, Rosa Salazar",18591819.0,USA,Dax Shepard,Action,0,English,100.0,CHIPS,2128.0,"Rick Rosner (based on the television series created by), Dax Shepard",2017.0
1954,"Kyle MacLachlan, Catherine Keener, Joseph Dunn, Ann Osmond",539896.0,USA,Bruce Beresford,Comedy,1,English,96.0,"Peace, Love & Misunderstanding",2129.0,"Christina Mengert, Joseph Muszynski",2011.0
1955,"Akshay Kumar, Nimrat Kaur, Kumud Mishra, Prakash Belawadi",168391.0,India,Raja Menon,Drama,1,Hindi,130.0,Airlift,2130.0,"Raja Menon (story), Sonu Sinha (screenplay), Ritesh Shah (screenplay), Suresh Nair (screenplay), Raja Menon (screenplay), Rahul Nangia (screenplay), Ritesh Shah (dialogue)",2016.0
1956,"Al Pacino, Annette Bening, Jennifer Garner, Bobby Cannavale",4242318.0,USA,Dan Fogelman,Biography,1,English,106.0,Danny Collins,2131.0,Dan Fogelman,2015.0
1957,"Salman Khan, Anushka Sharma, Kubbra Sait, Randeep Hooda",5248781.0,India,Ali Abbas Zafar,Action,1,Hindi,170.0,Sultan,2132.0,Ali Abbas Zafar,2016.0
1958,"Gabourey Sidibe, Mo'Nique, Paula Patton, Mariah Carey",47536959.0,USA,Lee Daniels,Drama,0,English,110.0,Precious,2133.0,"Geoffrey Fletcher (screenplay), Sapphire (novel)",2009.0
1959,Om Puri,791777.0,India,Harry Baweja,Animation,1,Panjabi,135.0,Chaar Sahibzaade,2134.0,Harry Baweja (screenplay by),2014.0
1960,"Sanaa Lathan, Michael Ealy, Morris Chestnut, L. Scott Caldwell",45000926.0,USA,David M. Rosenthal,Drama,0,English,100.0,The Perfect Guy,2135.0,"Alan B. McElroy (story by), Tyger Williams (screenplay)",2015.0
1961,"Ariane Labed, Melvil Poupaud, Anders Danielsen Lie, Pascal Tagnati",2977.0,France,Lucie Borleteau,Drama,1,French,97.0,Fidelio: Alice's Odyssey,2136.0,"Lucie Borleteau (scenario), Clara Bourreau (scenario), Mathilde Boisseleau (collaboration)",2014.0
1962,"Woody Harrelson, Michael Stahl-David, Richard Jenkins, Jennifer Jason Leigh",2359952.0,USA,Rob Reiner,Biography,1,English,98.0,LBJ,2137.0,Joey Hartstone (screenplay),2016.0
1963,"Carl Reinhold Brakenhjelm, Mikael Jensen, Berit Lundqvist, Michael Madsen",33046.0,Denmark,Michael Madsen,Documentary,1,English,75.0,Into Eternity: A Film for the Future,2138.0,"Michael Madsen, Jesper Bergmann",2010.0
1964,"Bill Nighy, Emma Watson, Richard Griffiths, Harry Melling",294980434.0,UK,David Yates,Adventure,0,English,146.0,Harry Potter and the Deathly Hallows: Part 1,2139.0,"Steve Kloves (screenplay), J.K. Rowling (novel)",2010.0
1965,"Bryan Cranston, Leanne Best, Daniel Mays, Tom Vaughan-Lawlor",15425870.0,UK,Brad Furman,Biography,0,English,127.0,The Infiltrator,2140.0,"Ellen Sue Brown (screenplay), Robert Mazur (based on the book on)",2016.0
1966,"Calvin Reeder, Lane Hughes, Kentucker Audley, Adam Wingard",68296.0,USA,"Matt Bettinelli-Olpin, David Bruckner, Tyler Gillett, Justin Martinez, Glenn McQuaid, Radio Silence, Joe Swanberg, Chad Villella, Ti West, Adam Wingard",Horror,1,English,116.0,V/H/S,2141.0,"Brad Miska (concept), Simon Barrett, David Bruckner, Nicholas Tecosky, Ti West, Glenn McQuaid, Simon Barrett, Radio Silence, Matt Bettinelli-Olpin, Tyler Gillett, Justin Martinez, Chad Villella",2012.0
1967,"Christian Cooke, Harry McEntire, Madeleine Clark, Melanie Hill",1000000.0,UK,Bryn Higgins,Drama,1,English,92.0,Unconditional Love,2142.0,Sukey Fisher,2012.0
1968,"Nicolas Cage, January Jones, Guy Pearce, Harold Perrineau",410819.0,USA,Roger Donaldson,Action,1,English,105.0,Seeking Justice,2143.0,"Todd Hickey (story), Robert Tannen (screenplay), Robert Tannen (story)",2011.0
1969,"Kristen Stewart, Dakota Fanning, Michael Shannon, Stella Maeve",3600000.0,USA,Floria Sigismondi,Biography,1,English,106.0,The Runaways,2144.0,"Floria Sigismondi (screenplay), Cherie Currie (book)",2010.0
1970,"Christina Hendricks, Philip Seymour Hoffman, Eddie Marsan, Caleb Landry Jones",97040.0,USA,John Slattery,Crime,1,English,88.0,God's Pocket,2145.0,"Peter Dexter (novel), Alex Metcalf (screenplay), John Slattery (screenplay)",2014.0
